callStats,2000,,
index,priority,ambIndex,transfer,arrivalTime,dispatchDelay,onSceneDuration,hospitalArrivalTime,transferDuration,dispatchTime,ambArrivalTime,hospitalIndex,numBumps,wasQueued,
186,3,3,1,0.953641,0.002236,0.006059,0.978534,0.005833,0.955876,0.962989,3,0,0
187,2,7,1,0.962621,0.001235,0.005677,1.025588,0.004415,0.985126,1.001333,3,2,0
188,2,4,1,0.965241,693e-6,0.005607,1.01804,0.019345,0.965934,0.987997,3,0,0
189,1,2,1,0.970628,0.001039,0.006161,1.017199,0.003907,0.971667,0.989616,3,0,0
190,2,9,1,0.974551,0.001434,0.00165,0.989541,0.004044,0.975985,0.980752,3,0,0
191,3,11,0,0.977426,0.002019,0.004077,-1,0,0.979445,0.982774,-1,0,0
192,1,6,1,0.983237,0.001889,0.009379,1.02819,0.004014,0.985126,0.999491,3,0,0
193,3,1,0,1.001447,912e-6,0.012519,-1,0,1.002359,1.012253,-1,0,0
194,2,3,0,1.018003,0.001224,0.003395,-1,0,1.019227,1.032251,-1,0,0
195,1,2,1,1.030691,672e-6,0.004858,1.04264,0.006164,1.031362,1.033386,3,0,0
196,1,1,1,1.036914,58e-5,0.010373,1.090598,0.007397,1.037494,1.057673,3,0,0
197,1,4,1,1.039752,0.00223,0.009474,1.08609,0.008832,1.041982,1.058094,3,0,0
198,1,3,0,1.049416,0.001453,0.004123,-1,0,1.050869,1.06532,-1,0,0
199,2,2,1,1.052011,504e-6,0.0031,1.082159,0.016791,1.052515,1.064139,3,0,0
200,1,5,1,1.052229,0.002264,0.00575,1.074529,0.001478,1.054494,1.06045,3,0,0
201,3,6,0,1.055104,399e-6,0.004534,-1,0,1.055503,1.068689,-1,0,0
202,1,7,1,1.058231,0.001612,0.008274,1.095411,0.004439,1.059843,1.073221,2,0,0
203,1,8,1,1.060669,0.001717,0.008139,1.120976,0.001898,1.062386,1.086425,3,0,0
204,1,9,0,1.063603,819e-6,0.00648,-1,0,1.064423,1.084146,-1,0,0
205,1,10,1,1.075959,0.001507,0.002231,1.10914,0.004447,1.077467,1.091001,3,0,0
206,1,3,1,1.086781,0.002348,0.013638,1.137977,0.006212,1.089129,1.106465,2,0,0
207,1,5,1,1.090125,0.001141,0.010619,1.143065,0.002497,1.091266,1.11067,3,0,0
208,1,9,1,1.09289,0.001868,0.004222,1.136678,0.01149,1.094758,1.10964,2,0,0
209,1,6,1,1.093116,0.00183,0.001691,1.1171,0.003289,1.094946,1.103991,3,0,0
210,2,11,1,1.095251,695e-6,0.01151,1.158024,0.004152,1.095946,1.120962,2,0,0
211,1,1,1,1.110261,627e-6,0.01313,1.158485,0.012266,1.110888,1.126936,3,0,0
212,2,8,1,1.116458,0.001742,0.006792,1.18997,0.003891,1.139473,1.160139,3,2,0
213,1,10,1,1.128187,947e-6,0.006515,1.175397,0.004858,1.129134,1.145279,3,0,0
214,2,6,1,1.129609,0.002135,0.004707,1.179586,0.004862,1.132644,1.153493,2,1,0
215,1,4,1,1.131633,0.001011,0.002288,1.170886,0.015531,1.132644,1.148984,3,0,0
216,2,7,1,1.136784,0.001582,0.006686,1.177895,0.012027,1.138366,1.153601,3,0,0
217,1,2,1,1.137513,0.00196,0.003274,1.175503,0.009779,1.139473,1.152035,3,0,0
218,3,12,1,1.148102,0.001866,0.007571,1.185558,0.001467,1.151113,1.163364,3,1,0
219,1,5,1,1.149672,0.001442,0.00231,1.187856,0.009523,1.151113,1.166457,3,0,0
220,1,13,0,1.154683,0.001364,0.017792,-1,0,1.156048,1.16857,-1,0,0
221,3,9,1,1.158152,0.002023,0.012475,1.207161,0.010381,1.160176,1.171428,2,0,0
222,3,14,1,1.164891,0.001733,0.007829,1.231974,0.003604,1.179467,1.20062,3,1,0
223,1,1,1,1.174356,0.001595,0.009495,1.205504,0.002564,1.175951,1.184793,3,0,0
224,1,3,0,1.177893,0.001574,0.008645,-1,0,1.179467,1.190443,-1,0,0
225,1,11,0,1.18302,0.001493,0.005535,-1,0,1.184512,1.195598,-1,0,0
226,1,6,1,1.191272,508e-6,0.002155,1.225156,0.004265,1.19178,1.203724,2,0,0
227,2,13,1,1.19509,0.001336,0.006169,1.239029,0.012865,1.198168,1.21397,3,1,0
228,1,8,1,1.197331,837e-6,0.012459,1.237232,0.002127,1.198168,1.209317,3,0,0
229,1,2,1,1.204654,0.001581,0.004826,1.236366,0.003335,1.206235,1.218619,2,0,0
230,3,16,0,1.209205,895e-6,0.007188,-1,0,1.234788,1.244372,-1,6,0
231,1,3,1,1.209597,447e-6,0.001634,1.22071,0.005302,1.210044,1.213084,3,0,0
232,2,1,0,1.20974,0.001113,0.009142,-1,0,1.210853,1.219508,-1,0,0
233,1,4,1,1.213547,0.001538,0.003417,1.262088,0.006035,1.215085,1.235992,2,0,0
234,1,5,1,1.216967,793e-6,0.001822,1.234301,0.002216,1.21776,1.222596,3,0,0
235,1,10,0,1.219138,649e-6,0.002418,-1,0,1.219787,1.23371,-1,0,0
236,1,7,1,1.220472,0.001351,0.010351,1.257014,0.010809,1.221823,1.232366,3,0,0
237,1,12,1,1.221599,0.002029,0.010244,1.266099,0.002579,1.223628,1.238555,3,0,0
238,1,11,1,1.227305,991e-6,0.00506,1.25207,0.00342,1.228296,1.235038,3,0,0
239,1,15,1,1.228392,0.001473,0.001711,1.271274,0.003189,1.229865,1.247743,3,0,0
240,1,3,1,1.233434,0.001353,0.015504,1.26579,0.008907,1.234788,1.238499,3,0,0
241,1,1,1,1.23561,0.001465,0.006161,1.249745,0.018801,1.237075,1.238821,3,0,0
242,3,8,1,1.240953,0.00195,0.01794,1.284623,0.016487,1.242903,1.253061,3,0,0
243,1,2,1,1.241238,968e-6,0.004239,1.287292,0.001799,1.242206,1.261377,2,0,0
244,2,5,1,1.243563,284e-6,0.001837,1.271653,0.013405,1.243847,1.255646,3,0,0
245,1,9,1,1.244166,0.001548,0.00281,1.256764,0.003895,1.245715,1.24832,3,0,0
246,2,16,1,1.24424,819e-6,0.001886,1.286325,0.009968,1.253055,1.26713,3,2,0
247,1,10,1,1.247875,736e-6,0.009779,1.287125,0.007069,1.248611,1.261381,3,0,0
248,3,6,1,1.251281,664e-6,0.014843,1.274753,0.013465,1.251945,1.25424,3,0,0
249,1,14,1,1.251653,0.001402,0.004055,1.290776,0.002191,1.253055,1.265032,3,0,0
250,2,13,1,1.255017,0.001197,0.005658,1.278318,0.017984,1.256214,1.263093,3,0,0
251,3,11,1,1.258714,0.00116,0.006692,1.301587,0.007916,1.259874,1.276073,3,0,0
252,3,18,1,1.259703,756e-6,0.008575,1.294591,0.009303,1.261202,1.272423,3,1,0
253,1,17,0,1.259937,0.001265,0.012588,-1,0,1.261202,1.269416,-1,0,0
254,2,3,0,1.26057,0.002473,0.003935,-1,0,1.282459,1.301947,-1,1,0
255,3,19,1,1.263016,825e-6,0.00855,1.31323,0.008493,1.263841,1.283074,3,0,0
256,3,7,1,1.268644,0.001904,0.002168,1.279539,0.010873,1.270547,1.272597,3,0,0
257,1,4,1,1.276155,0.002958,0.010647,1.320781,0.016903,1.279113,1.289128,2,0,0
258,3,1,1,1.278192,0.001794,0.003074,1.306626,0.008322,1.279986,1.290583,3,0,0
259,1,9,1,1.281107,0.001352,0.005985,1.312771,0.010738,1.282459,1.292573,2,0,0
260,2,5,1,1.287331,0.001678,0.003128,1.326357,0.008821,1.289009,1.30459,3,0,0
261,2,7,1,1.293015,868e-6,0.014407,1.32953,0.003137,1.293883,1.302767,3,0,0
262,1,14,1,1.293172,0.002219,0.005684,1.33002,0.008999,1.295392,1.308651,3,0,0
263,1,10,1,1.295646,0.002419,0.014575,1.333219,0.014697,1.298065,1.306787,3,0,0
264,1,16,1,1.297506,0.001705,0.010948,1.348722,0.010273,1.299212,1.317033,3,0,0
265,2,11,1,1.312126,0.001299,0.007007,1.356583,0.007226,1.313424,1.329957,3,0,0
266,3,1,1,1.327853,0.001875,0.004664,1.365601,0.001742,1.329728,1.344146,3,0,0
